cycle,i_ball_x,i_ball_y,i_ball_speed,i_ball_vel_angle,i_ball_r,i_ball_t,i_pass_origin_x,i_pass_origin_y,i_ball_dist_to_origin,i_expected_receive_position_x,i_expected_receive_position_y,i_receiver_x,i_receiver_y,i_receiver_unum,i_receiver_r,i_receiver_t,i_receiver_relative_to_ball_x,i_receiver_relative_to_ball_y,i_receiver_relative_to_ball_r,i_receiver_relative_to_ball_t,i_player_1_x,i_player_1_y,i_player_2_x,i_player_2_y,i_player_3_x,i_player_3_y,i_player_4_x,i_player_4_y,i_player_5_x,i_player_5_y,i_player_6_x,i_player_6_y,i_player_7_x,i_player_7_y,i_player_8_x,i_player_8_y,i_player_9_x,i_player_9_y,i_player_10_x,i_player_10_y,i_player_11_x,i_player_11_y,o_receive_position_x,o_receive_position_y,o_pass_distance
817,-6.66028,-28.0251,1.52779,-130.794,28.8057,-103.369,-3.05099,-24.0653,5.35789,-8.59675,-30.269,-9.33266,-28.732,10,30.2097,-107.995,-2.67238,-0.7069,2.76429,-165.183,50.1134,-5.62667,14.5976,-3.99692,10.0537,-19.0656,10.1854,9.56237,2.10228,-31.5961,5.38735,-12.3027,-1.79017,3.19656,-1.07552,-22.7243,-9.43285,15.3826,-9.33266,-28.732,-10.006,-12.6329,-8.57524,-30.3009,2.97428
818,-7.64332,-29.1939,1.43557,-130.068,30.1779,-104.671,-3.05099,-24.0653,6.88419,-8.56738,-30.2925,-9.50916,-29.4511,10,30.9482,-107.894,-1.86584,-0.2572,1.88348,-172.151,50.1134,-5.62667,13.9455,-3.83209,10.6781,-18.6572,9.58855,9.55558,2.63562,-31.2829,5.11292,-12.296,-2.33922,2.93527,-1.50293,-23.0452,-9.73523,15.6497,-9.50916,-29.4511,-10.3995,-13.2165,-8.57524,-30.3009,1.44704
819,-8.57524,-30.3009,0,0,31.4909,-105.802,-3.05099,-24.0653,8.33067,-8.57524,-30.3009,-9.42938,-29.9348,10,31.3848,-107.484,-0.85414,0.3661,0.929292,156.799,50.1134,-5.62667,13.2777,-3.6642,10.956,-18.4475,8.98112,9.56576,3.18014,-30.9358,4.66817,-12.4426,-2.96445,2.66781,-1.6501,-23.1606,-9.8848,15.7812,-9.42938,-29.9348,-10.8316,-13.8264,-8.57524,-30.3009,0
1239,2.04807,-0.0837778,1.92679,-2.34243,2.04978,-2.34242,2.04807,-0.0837778,0,3.97325,-0.162529,4.73212,-0.286418,6,4.74078,-3.46368,2.68405,-0.20264,2.69169,-4.31752,49.4316,-0.0130829,16.2631,5.13795,15.6983,-3.37702,9.5399,14.3671,11.1829,-13.5843,4.73212,-0.286418,0.942799,6.22385,1.0189,-7.10767,0.946655,19.5605,1.64941,-23.1093,0.389425,-0.0930665,4.05567,-0.171564,2.00952
1240,4.05567,-0.171564,0,0,4.0593,-2.4223,2.04807,-0.0837778,2.00952,4.05567,-0.171564,3.69048,-0.293489,6,3.70213,-4.54693,-0.36519,-0.121925,0.385006,-161.538,49.4316,-0.0130829,16.2631,5.13795,15.5275,-3.55775,9.53966,14.3672,11.1822,-13.5846,3.69048,-0.293489,0.932787,6.22643,1.01776,-7.10768,0.92117,19.5789,1.61864,-23.1293,0.390264,-0.0930928,4.05567,-0.171564,0
1256,-7.51634,4.74401,0.816639,145.446,8.88825,147.742,-7.51634,4.74401,0,-9.41543,6.05185,-6.1917,3.83982,11,7.2857,148.195,1.32464,-0.90419,1.60382,-34.3172,49.4316,-0.0130829,13.2011,5.72826,13.2849,-3.42151,8.89302,17.0825,9.70239,-14.884,3.1372,2.51116,-1.52778,11.0073,-2.65626,-9.44858,-9.13187,24.3214,-8.2953,-22.6235,-6.1917,3.83982,-8.16026,5.2124,0.796255
1257,-8.16026,5.2124,0,0,9.68292,147.431,-7.51634,4.74401,0.796255,-8.16026,5.2124,-6.95835,4.27378,11,8.16602,148.442,1.20191,-0.93862,1.52499,-37.9877,49.4316,-0.0130829,12.6873,6.17782,12.7201,-3.24744,8.49514,17.331,9.16962,-15.0892,2.62927,2.66738,-1.61641,11.2831,-3.07712,-9.40882,-9.83031,24.6364,-8.99369,-22.4046,-6.95835,4.27378,-8.16026,5.2124,0
1262,-8.09979,3.33157,2.72911,-55.1082,8.75819,157.642,-8.09979,3.33157,0,2.05877,-11.2348,7.47305,-15.2384,5,16.9722,-63.8762,15.5728,-18.57,24.2355,-50.0167,49.4316,-0.0130829,11.0867,7.11703,11.4034,-2.95073,6.25521,18.9545,7.47305,-15.2384,0.0761383,3.71642,-2.69107,13.4948,-5.77421,-9.00122,-13.0559,25.967,-12.3687,-21.3916,-9.39528,6.40253,2.28351,-13.5408,19.8114
1263,-6.5337,1.00774,2.63415,-56.0228,6.61096,171.232,-8.09979,3.33157,2.80229,3.04572,-13.2066,7.22109,-15.1665,5,16.7978,-64.5399,13.7548,-16.1742,21.2321,-49.6217,49.4316,-0.0130829,10.9645,7.23474,11.3808,-2.94719,6.20793,18.987,7.22109,-15.1665,-0.127448,3.76891,-2.72212,14.0822,-5.98352,-9.10337,-13.2353,26.0369,-12.527,-21.3496,-9.43753,6.45809,2.28351,-13.5408,17.0119
1264,-5.17187,-1.19695,2.43589,-58.2967,5.30857,-166.969,-8.09979,3.33157,5.39261,2.32792,-13.3386,7.12731,-15.1406,5,16.7343,-64.7917,12.2992,-13.9436,18.5929,-48.5857,49.4316,-0.0130829,10.9039,7.28868,11.3687,-2.94554,6.19166,18.9968,7.12731,-15.1406,-0.223874,3.78998,-2.68209,14.0059,-6.05016,-9.137,-13.3243,26.0674,-12.5969,-21.3317,-9.45577,6.48222,2.28351,-13.5408,14.4206
1265,-3.88552,-3.27411,2.29663,-58.2305,5.08105,-139.881,-8.09979,3.33157,7.8355,2.36453,-13.3664,6.59616,-14.8002,5,16.2036,-65.9784,10.4817,-11.5261,15.5794,-47.717,49.4316,-0.0130829,10.8755,7.31518,11.4187,-3.35759,6.46218,18.6267,6.59616,-14.8002,-0.266282,3.79933,-2.66256,13.9693,-5.81512,-9.48358,-13.3696,26.0801,-12.2676,-21.632,-9.46332,6.49191,2.28351,-13.5408,11.9776
1266,-2.61979,-5.17797,2.14904,-56.3833,5.80299,-116.837,-8.09979,3.33157,10.1214,2.6568,-13.1149,6.40197,-14.6809,5,16.0161,-66.4392,9.02176,-9.50293,13.1034,-46.4879,49.4316,-0.0130829,10.9356,6.94012,11.4915,-3.96493,6.83393,18.1659,6.40197,-14.6809,-0.177231,3.44326,-2.6541,13.953,-5.46767,-9.92833,-13.015,25.9489,-11.7246,-22.0344,-9.46705,6.49602,2.28351,-13.5408,9.69429
1267,-1.52246,-7.00443,2.00291,-59.0024,7.16798,-102.263,-8.09979,3.33157,12.2513,2.24683,-13.2782,5.7717,-14.5213,5,15.6263,-68.3239,7.29416,-7.51687,10.4742,-45.8615,49.4316,-0.0130829,11.0513,6.37613,11.5909,-4.64085,7.24551,17.6732,5.7717,-14.5213,-0.0376636,2.93277,-2.39212,13.6744,-5.10034,-10.4298,-12.4545,25.7978,-11.5039,-22.1982,-9.46868,6.49777,2.28351,-13.5408,7.5637
1268,-0.488482,-8.79006,1.93959,-59.9268,8.80362,-93.1808,-8.09979,3.33157,14.3131,2.25588,-13.5294,5.00886,-14.2443,5,15.0993,-70.6263,5.49734,-5.45424,7.744,-44.7745,49.4316,-0.0130829,11.2441,5.71819,11.7369,-5.34096,7.71021,17.2102,5.00886,-14.2443,0.200689,2.37378,-2.03903,13.2599,-4.77872,-10.9361,-11.8082,25.6013,-11.1017,-22.6376,-9.44929,6.05164,2.28351,-13.5408,5.50032
1269,0.541689,-10.5103,1.88478,-59.0842,10.5242,-87.0497,-8.09979,3.33157,16.3179,2.42031,-13.6473,4.23571,-13.9687,5,14.5968,-73.1312,3.69402,-3.4584,5.06027,-43.1132,49.4316,-0.0130829,11.4148,4.96927,11.8526,-6.06143,8.19356,16.7371,4.23571,-13.9687,0.445799,1.78238,-1.64745,12.7285,-4.4374,-11.4943,-11.1025,25.3789,-10.6717,-23.1341,-9.45155,5.43207,2.28351,-13.5408,3.49541
1270,1.43937,-12.0736,1.6946,-60.1356,12.1591,-83.2015,-8.09979,3.33157,18.1195,2.28319,-13.5432,3.95713,-13.869,5,14.4225,-74.0754,2.51776,-1.7954,3.09234,-35.4924,49.4316,-0.0130829,11.6116,4.17009,12.0148,-6.87056,8.63974,16.2379,3.95713,-13.869,0.697483,1.12818,-1.24821,12.1523,-4.1111,-12.0507,-10.3852,25.1342,-10.207,-23.7171,-9.42884,4.68903,2.28351,-13.5408,1.6927
1271,2.28351,-13.5408,0,0,13.732,-80.4277,-8.09979,3.33157,19.8114,2.28351,-13.5408,3.47224,-14.0631,5,14.4854,-76.1308,1.18873,-0.5223,1.29841,-23.7196,49.4316,-0.0130829,11.8339,3.38716,12.136,-7.67486,9.12818,15.7274,3.47224,-14.0631,0.925813,0.456965,-0.786263,11.5529,-3.78121,-12.6221,-9.69747,24.9483,-9.76151,-24.3222,-9.38251,3.90831,2.28351,-13.5408,0
1275,0.886635,-16.4341,2.32118,-135.693,16.458,-86.9118,0.886635,-16.4341,0,-6.47997,-23.6247,-8.32894,-26.2703,10,27.559,-107.591,-9.21557,-9.8362,13.4788,-133.134,49.3974,-0.68647,12.8688,1.32924,12.4048,-10.4725,10.8538,13.6992,3.18022,-14.1686,1.58122,-1.29428,0.946346,9.27608,-2.7763,-13.6253,-7.23777,24.2255,-8.32894,-26.2703,-9.16221,1.50114,-11.0882,-28.7213,17.1573
1276,-0.769704,-18.036,2.16599,-135.957,18.0524,-92.4437,0.886635,-16.4341,2.30424,-6.45912,-23.5384,-8.17663,-26.4444,10,27.6797,-107.182,-7.40693,-8.4084,11.2055,-131.377,49.3874,-0.832631,13.0703,1.07436,12.5106,-11.1294,10.9989,13.5315,3.17727,-14.1698,1.71104,-1.47276,1.17156,9.00305,-2.67314,-13.7169,-7.07198,24.1713,-8.17663,-26.4444,-9.06073,1.2668,-11.0882,-28.7213,14.8542
1277,-2.37039,-19.5854,2.09404,-135.934,19.7283,-96.9009,0.886635,-16.4341,4.53199,-7.86862,-24.9073,-8.53354,-26.8862,10,28.208,-107.609,-6.16315,-7.3008,9.55438,-130.17,49.3884,-1.14593,13.1121,0.595966,12.6002,-11.8237,10.6623,13.2363,3.28531,-14.5706,1.81364,-1.94248,1.27922,8.8847,-2.50832,-14.1395,-7.28965,23.8805,-8.53354,-26.8862,-9.13955,0.695656,-11.0882,-28.7213,12.6279
1278,-3.86615,-21.0692,1.98049,-135.23,21.421,-100.398,0.886635,-16.4341,6.63876,-9.00401,-26.166,-9.12278,-27.4792,10,28.954,-108.366,-5.25663,-6.41,8.28977,-129.354,49.3901,-1.27155,13.0717,-0.0228848,12.6976,-12.5736,10.1506,12.9059,3.44282,-15.101,1.85871,-2.55366,1.04169,8.6189,-2.27826,-14.6835,-7.70433,23.4567,-9.12278,-27.4792,-9.35142,0.0428832,-11.0882,-28.7213,10.522
1279,-5.23741,-22.4994,1.86254,-133.793,23.1009,-103.104,0.886635,-16.4341,8.61927,-8.877,-26.2956,-9.81013,-28.0502,10,29.7162,-109.277,-4.57272,-5.5508,7.19174,-129.482,49.3908,-1.32165,12.9195,-0.665794,12.7812,-13.2955,9.58617,12.5572,3.58122,-15.7062,1.89651,-3.22686,0.662921,8.23112,-2.19918,-14.8648,-8.23393,22.9451,-9.81013,-28.0502,-9.59057,-0.672937,-11.0882,-28.7213,8.54071
1280,-6.49047,-23.8595,1.73837,-132.655,24.7265,-105.218,0.886635,-16.4341,10.467,-9.81633,-27.4694,-10.5261,-28.6001,10,30.4756,-110.206,-4.03563,-4.7406,6.22572,-130.407,49.3903,-1.34002,12.6338,-1.00471,12.88,-14.0424,8.98941,12.2143,3.73288,-16.2756,1.92679,-3.96894,0.223449,7.81496,-2.35704,-15.4751,-8.75613,22.45,-10.5261,-28.6001,-9.79411,-1.43596,-11.0882,-28.7213,6.6915
1281,-7.69684,-25.1542,1.66339,-132.979,26.3054,-107.013,0.886635,-16.4341,12.2359,-10.8988,-28.5903,-11.2746,-29.1994,10,31.3005,-111.113,-3.57776,-4.0452,5.40037,-131.491,49.3904,-1.34715,12.4166,-1.57263,12.9553,-14.773,8.44433,11.8383,3.90763,-16.8648,1.95198,-4.27276,-0.278018,7.37921,-2.39412,-15.8692,-9.33698,21.9518,-11.2746,-29.1994,-9.99839,-2.17543,-11.0882,-28.7213,4.92194
1282,-8.8791,-26.4055,1.6182,-133.375,27.8584,-108.586,0.886635,-16.4341,13.957,-11.0351,-28.6874,-11.5887,-29.4607,10,31.658,-111.473,-2.7096,-3.0552,4.08365,-131.569,49.3905,-1.34985,12.3182,-1.87927,12.9903,-15.1414,7.87599,11.4606,4.05846,-17.5105,1.85794,-4.78013,-0.865444,6.96095,-2.3913,-16.2788,-9.94319,21.3779,-11.5887,-29.4607,-10.1928,-2.94248,-11.0882,-28.7213,3.20048
